id|nodes
921611425|[8556328220, 8556328221, 8556328229, 8556328222, 8556328223, 8556328227, 8556328224, 8556328225, 8556328226]
921611426|[8556328227, 8556328228]
921611427|[8556328229, 8556328230]
921613165|[8556340286, 8556340287, 8556340288, 8556340289, 8556340290]
925372580|[8588185134, 8588185133, 8588185132]
925372581|[8588185143, 8588185139, 8588185138, 8588185137, 8588185136, 8588185142]
925372582|[8588185141, 8588185135, 8588185146]
925372583|[8588185142, 8588185141]
925372586|[8588185145, 8588185134]
925372587|[8588185146, 8588185145]
938203747|[8691778210, 8691778211, 8691778212, 8691778213, 8691778214]
938203748|[8691778214, 7137912688]
938203749|[7137912688, 1376787943, 1376787945]
938203750|[7137912688, 7137912689, 7137912690, 7137912691, 7137912692, 7137912693, 7137912694, 7137912695, 7137912696, 7137912697]
938203751|[7137912687, 7137912697, 1376787940, 8433351919]
1022166984|[111431884, 111608023, 111362888, 111608025, 111534778]
12282509|[111324973, 111324976, 111324978, 111383513]
12289526|[111383513, 111383514, 111383515, 111383519, 111383522, 111383524, 111383526, 111383528, 111383531, 111383535, 111383536]
12290855|[111396495, 111383528]
12292120|[111275500, 111275503, 111409140, 111409141, 111409144, 111409147, 111409151, 111409153, 111409156, 111409159, 111409162, 111409164]
12292123|[1112477848, 1112477878, 111261492, 111409172, 111409175, 111409177, 111409181, 111409183, 111409185, 111409189, 111409192, 111409194, 111324973, 111275500]
12292160|[111409140, 111409430, 111383526]
12295508|[111441157, 111441163, 111441166, 111441169, 111441171, 111441174, 111409413]
12298308|[111464564, 111464567, 111464571, 111464574, 111464577, 111464583, 111464589, 111409410]
12300330|[111262173, 7019409264, 7019409240, 1347087038, 111324976]
12305507|[111441166, 111409175, 111262173]
12310042|[111275503, 111568520, 111383524]
12310045|[111441171, 111275500]
12318434|[111409430, 111396495, 111636968, 111636971, 111383535]
12319177|[111515122, 8527807771, 8527807785, 111600518, 8527807763, 1347086959, 6063307578, 111629934, 111641985, 111359263, 1347086938, 111528469, 111472837, 111350526, 111464571, 111441169]
27496951|[301874506, 301874507, 306331833, 6688277988, 301874508, 6685467917, 6685467918, 301874509, 6685467913, 6685467912, 6685467911, 301874510, 6688277967, 993209500, 301874506]
27904429|[306331391, 306331393, 1062916200, 1062916198, 306331395, 1062916355, 306331396, 6688266184, 306331397, 1062916414, 306331399, 6685591310, 6685591311, 1062916111, 306331401, 6685591314, 6685591315, 6685591316, 6685591317, 8691778209, 8691778208, 8691778207, 8691778206, 8691778205, 306331404]
27904437|[306331401, 6685591309, 6685591312, 6685591313, 306331623, 6685591319, 1062916167, 6685591318, 306331624]
27904442|[1062916216, 306331827, 1062916405, 306331828, 6685467915, 306331830, 306331831, 993209540, 306331832, 6685467916, 306331833]
27904472|[306332751, 306332752, 6685549107, 6685549106, 306332753, 6685549105, 6685549104, 6685549103, 6685549102, 6685549101, 6685549100, 8691778195, 6685549099, 8691778196, 6685549098, 8691778197, 6685549097, 8691778198, 6685549096, 8691778199, 6685549095, 6685505549, 6685505548, 6685505547, 6685505550, 5209315761, 6685467924, 306332759, 6685467922, 6685467923, 6685467921, 6685467920, 5209315757, 5209315765, 5209315766, 6685505527, 6685505528, 6685505529, 6685505530, 306332745, 1053033113, 306332746, 6685505544, 6685505545, 5209315768, 5209315767, 306332747, 6685505546, 6685549119, 6685549120, 6685549121, 6685549124, 6685549111, 306332749, 6685549110, 6685549109, 6685549108, 306332751]
48658996|[306331169, 306331496, 993208977, 111479629, 111479625, 1228459961, 111479621, 993209389, 595706667]
67522020|[815229060, 815229131, 815229103, 815229153, 815229118, 815229030, 815229179, 815229205]
85621138|[6688277814, 993209146, 306331839]
85621142|[1062916414, 1062916138, 1062916216, 993209200, 6688300543, 993209202, 993209205, 6688300542, 6688300541, 993209206, 6688286346, 6688286345, 6688286344]
85621153|[993209091, 6688286342, 993209342, 6688286343, 993209345, 993209348, 6688300540, 6688300538, 6688300537, 993209354, 6688300539, 306331480]
85621155|[993209389, 993209392, 4247435874, 4247435898, 993209395, 4247435870, 5209176159, 993209400]
85621158|[111479621, 4247106048]
85621165|[993209500, 306331834, 6685467909, 6685467910, 306331835, 6688277955, 306331836, 6688277952, 6688277954, 6688277953, 306331838, 6688278480, 306331839, 6688277958, 6688277956, 6685591323, 6688277957, 6688277959, 6685591322, 306331840]
85621168|[993209516, 6688276675, 993209517, 6688276674, 6688276673, 993209524, 8691778215, 6688276672, 993209527, 6688276671, 993209531, 993209535, 6685467914, 993209538, 6688276670, 993209539, 993209540]
85621184|[993209693, 6688277889, 6688277887, 993209695, 6688277888, 993209696, 6688277886, 993209700, 1062916153, 6688277885, 6688277884, 306331477]
90746345|[5209315774, 6685536753, 6685536754, 6685536755, 6685536756, 6685536757, 6685536758, 6685536739, 6685591294, 6685536745, 6685536759, 6685536760, 6685536761, 6685536762, 6685536763, 6685536764, 6685536765, 6685536766, 6685536767, 6685536768, 6685536769, 6685536770, 6685536771, 6685536772, 6685591288, 6685591291, 6685536773, 6685536774, 6685536775, 6685536776, 6685536777, 6685536778, 6685536779, 6685536780, 1053033113, 6685505538, 6685505543, 6685505537, 1053033160, 6685505539, 6685505542, 6685505540, 6685505541, 1053033056, 1053033464, 6685505531, 6685505532, 6685505533, 1053033220, 6685505534, 1053033434, 6685505535, 1053033185, 6685505536, 1053033212, 6685624802, 6685624801, 6685624800, 1053033599, 6685624791, 1053033589, 6685624790, 6685624806, 6685624789, 6685624807, 6685624803, 6685624805, 6685624804, 1053033245, 6951103145, 1053033587, 6685624809, 6685624787, 6685624808, 6685624788, 1053033628, 6685624786, 6685624785, 1053033497, 6685594082, 6685594083, 6685594084, 6951103140, 8038666341, 1053033055, 6685594081, 6685594080, 1053033036, 6685594079, 6685594078, 1053033420, 6685626849, 1053033715, 1053033157, 6685570651, 1053033674, 6685570652, 1053033427, 5209315753, 7085478154, 5209315752, 6685594066, 1053033560, 6685594067, 5209315751, 5209315750, 1053033528, 6685594069, 6685594068, 1053033729, 6685594070, 6685594071, 1053033186, 6685594072, 6685594074, 6685594073, 1053033305, 6685594061, 6685594062, 6685594065, 6685594064, 6685594060, 6685594063, 1053033505, 6685594059, 1053033640, 6685594058, 5209315749, 1053033328, 5209315748, 6685594057, 6685594055, 1053033040, 6685594054, 6685594056, 1053033773, 1053033602, 1062916260, 1053033531]
90746347|[306331624, 6685591320, 1062916263, 6685591295, 6685591321, 306331625, 306331626, 6685579415, 306331628]
90746355|[306331628, 6688277970, 6685591324, 306331629, 306331409]
91518465|[1062916355, 1062916343, 1062916071, 1062916328, 1062916298, 1062916360, 1062916065, 1062916400, 1062916106, 1062916152, 1062916297, 1062916411, 1062916111]
91518472|[1062916269, 6688277882, 1062916315, 6688277881, 6688277880, 6688277879, 1062916274, 1062916325, 6688277878, 6688277877, 6688276676]
91518474|[993210127, 1062916175, 1062916294, 6688277876, 6688277828]
102748338|[1186737801, 595706672, 306331471, 1053033184, 1053033502, 6685624795, 6685624797, 6685624796, 6685624799, 6685624798, 1053033295, 6685624793, 6685624794, 6685624792, 1053033446, 6685624817, 1053033297, 6685624815, 6685624816, 6685624814, 1053033166, 6685624810, 6685624811, 6685624812, 6685624813, 6685624824, 6685624819, 6685624818, 6688136623, 6685624820, 6688136625, 6685624822, 6685624821, 6685624823, 6688136626, 1053033606, 1053033601, 1053033441, 6688136635, 6688136674, 1053033204, 6688136672, 6688136636, 1053033711, 6688136637, 6688136642, 6688136641, 6688136640, 6688136639, 6688136638, 6688136653, 6688136633, 6685626797, 6685626798, 6685626799, 6688136632, 6688136631, 6688136630, 1053033358, 6685626800, 6685626801, 1053033403, 6685626802, 6685626803, 1053033303, 6685626804, 6685626806, 6685626805, 1053033564, 6685626807, 1053033666, 1053033084, 6685594076, 6685594077, 6685594075, 1053033595, 1053033180, 1053033266, 1053033150, 1062916317, 1186738097, 1186737842, 5209315747, 5209315746, 5209315745, 1062916295, 6688136574, 6688136575, 1062916395, 1062916246, 1062916301, 1186737973, 1062916137, 6685610573, 1062916351, 1062916387, 1062916299, 1053033062, 6685610606, 6685610605, 1053033559, 6685610604, 6685610603, 6685610602, 1053033547, 6685610600, 6685610601, 1053033292, 6685610572, 1053033608, 1053033692, 1053033209, 1053033127, 1053033101, 6685542249, 1186737986, 8495318199, 1053033310, 1053033491, 1053033353, 1186738122, 6685542224, 5209315725, 306332118, 5209315728, 5209311720, 306332119, 306332120, 6688175506, 6688175504, 6688175505, 6688175503, 306332121, 6688175502, 306332122, 1186738025, 1053033107, 1053033442, 1186738136, 1186738139, 1186738116, 1186737872, 1186737929, 1186737801]
120059392|[1347087000, 1347087014, 1347086938, 111359263, 111641985, 111629934, 6063307578, 1347086959, 1347086957, 1347087013, 111318201, 8555830685, 8555830690, 7271446706, 7497161373, 7155721764, 6968590257, 6968590241, 8555830675, 8555830684, 111515126, 111409386, 111515133, 111515135, 111515138, 111515141, 7424200736, 111388920, 7518463156, 7424200743, 7518463155, 7604608620, 1107008914, 1104213131, 1347086898, 7378422510, 111301091, 1347087010, 1112477872, 111306547, 111545106, 6013802923, 1099021218, 1347087023, 111269048, 1228459825, 1347086978, 1347087038, 7019409240, 7019409264, 111262173, 1347086966, 1347086961, 1347086963, 1347087033, 1347086958, 1347087006, 8556068526, 111348617, 111348612, 1347086965, 1347086998, 1347087024, 1347087000]
123416125|[306331477, 1062916269, 993210127, 993209516, 306331479, 306331480, 993210131, 306331481, 6688297022, 993210136, 306331482]
240534094|[993209718, 1631800068, 993209724, 4248143990, 4248142271, 993209726, 4247435905, 4247435904, 4247435891, 993209392, 4247435868, 4247108799, 7755446048, 4247106048, 4247106058, 5209311700, 4247436014, 4247436018, 993209727, 4247436024, 993208978, 993208993]
321078623|[111269004, 111654794, 9165564165, 111269006, 111269009, 111269841, 1027147468, 9165564174, 111269011, 1452580156, 9165564175, 111269021, 111269022, 111269023, 111269025, 111269028, 111269032, 111269036, 111269039, 1347086961, 111269041, 1347086966, 111269044, 815229060, 1347086978, 1228459825, 111269048, 1347087023, 111245463, 111269049, 1228459828, 1228459612, 111269051, 1479927824, 111255454, 111269053, 111243350, 111269056, 111269060]
368794108|[443517831, 111409400, 111409403, 111409407, 111350536, 111409410, 111409413, 111409416, 111409159]
425379852|[993209416, 993209415, 4247106052, 4247106048, 4247106051, 7755446040, 4247106050, 4247106049, 4247106053, 993209416]
425379853|[4247106061, 4247106062, 4247106064, 4247106066, 4247106053, 4247435974, 4247106072, 7755446063, 4247106074, 4247106076, 4247108794]
425379854|[4247106061, 5208926784, 4247106059, 4247106054, 4247436021, 4247106056, 4247106057, 4247106058]
425379855|[5208926802, 5208926810, 5208926808, 5208926806, 5208926805, 5208926789, 5208926811]
425379856|[4247106062, 4247106063]
425379857|[4247106064, 4247106065]
425379858|[4247106066, 4247106067, 4247106068, 4253394033, 4247106069, 4247108791, 4247106070, 4247108789, 4247106088, 4247106085, 4253394026, 4253394025, 4247106082, 4253394023, 4247106080, 4247106077, 4247106083, 4247106071]
425379859|[4247106078, 4247106072]
425379860|[4247106071, 4247108793, 4247106075, 4247106073, 4247106078]
425379861|[4247106073, 4247106074]
425379862|[4247106075, 4247106076]
425379863|[4247106077, 4247106078]
425379864|[4247106068, 4247106081, 4247108792, 4247108790, 4247106079, 4247106080]
425379865|[4247106082, 4247106083]
425379866|[4247106088, 4247106087, 5209176155, 4247106086, 4247106085]
425379867|[4247108789, 4247108790]
425379868|[4247108791, 4247108792]
425379869|[4247108793, 4247108794]
425379870|[4247108794, 4247108795, 4247108797, 4247435853]
425379871|[4247435853, 7298333518, 4247106071]
425379872|[4247108797, 4247108798, 4247108799]
425418707|[993209395, 4247435859, 4247435855, 4247435854, 4247435866, 4247435852, 4247435853]
425418708|[4247435859, 4247435860, 4247435861, 4247435858, 4247435857, 4247435856, 4247435862, 4247435855]
425418709|[4247435861, 4247435862]
425418710|[4247435856, 4247435863, 4247435864, 4247435866]
425418711|[4247435868, 4247435893, 4247435865, 4247435867, 4247435866]
425418712|[4247435874, 4247435886, 4247435887, 4247435890]
425418713|[4247435875, 4247435877, 4247435881, 4247435876]
425418714|[4247435877, 4247435878, 4247435879, 4247435880]
425418715|[4247435881, 4247435882, 4247435883]
425418716|[4247435887, 4247435884, 4247435885, 4247435886]
425418717|[4247435888, 4247435889, 4247435890]
425418718|[4247435890, 4247435873, 4247435872, 4247435888, 4247435880, 4247435875, 4247435871, 4247435869, 4247435876, 4247435870]
425418719|[4247435890, 4247435891]
425418720|[4247435898, 4247435899, 4247435897, 4247435896, 4247435895, 4247435894, 4247435892, 4247435900]
425418721|[4247435899, 4253394009, 4247435900]
425418722|[4247435900, 4247435893]
425418723|[4247435905, 4248142269, 4247435903, 4247435904]
425418724|[4247435906, 4247435907, 4247435908, 4247435909, 4247435906]
425418725|[4247435925, 4247435924, 4247435923, 4247435922, 4247435921, 4247435920, 4247435919, 4247435918, 4247435917, 4247435916, 4247435915, 4247435914, 4247435913, 4247435910, 4247435911, 4247435912, 4247435925]
425418726|[4247435926, 4247435927, 4247435928, 4247435929, 4247435926]
425418727|[5209176154, 5209176153, 4247435932, 4247435934, 4247435935, 4247435933, 5209176154]
425418728|[4247435936, 4247435937, 4247435948, 4247435947, 4247435946, 4247435945, 4247435944, 4247435943, 4247435942, 4247435941, 4247435940, 4247435938, 4247435939, 4247435936]
425418729|[4253394029, 4253394030, 4247435960, 4247435959, 4247435958, 4247435957, 4247435956, 4247435955, 4247435950, 4247435951, 4247435954, 4247435953, 4253394027, 4253394028, 4253394029]
425418730|[4247435962, 5208926774, 5208926773, 4247435963, 5208926769, 5208926770, 5208926776, 5208926771, 5208926772, 5208926775, 5208926778, 4247435965, 5209176162, 5209176163, 5209176164, 5209176161, 4247435962]
425418731|[4247435969, 4247435970, 4247435971, 4247435972, 4247435969]
425418733|[4247435976, 4247435977, 4247435980, 4247435981, 4247435983, 4247435982, 4247435978, 4247435979, 4247435976]
425418734|[4247435984, 4247435985, 4247435986, 4247435987, 4247435984]
425418735|[4247435988, 4247435992, 4247435989, 4247435990, 4247435991, 4247435988]
425418736|[4247435993, 4247435994, 4247435997, 4247436000, 4247435995, 4247435996, 4247435993]
425418737|[4247435997, 4247436004, 4247436003, 4247436002, 4247436001, 4247435998, 4247435999, 5565078201, 5208926815, 5208926816, 4247436000, 4247435997]
425418739|[4247436018, 4247436019, 4247436017, 4247436016, 4247436015, 5208926800, 4247436013, 4247436117, 4247436022, 4247436020, 4247436014]
425418740|[4247436019, 4247436114, 4247436020]
425418742|[4247436021, 5208926788, 4247436022]
425418747|[4247436047, 993208995, 4247436023, 4247436026, 4247436024]
425419190|[4247436117, 4247436116, 4247436115, 4247436113, 4247436114]
425515389|[4248142254, 4248142259, 4248142255, 4248142256, 4248142257, 4248142258, 4248142254]
425515390|[4248142260, 4248142261, 4248142262, 4248142263, 4248142260]
425515391|[4248142264, 4248142265, 4248142266, 4248142267, 4248142264]
425515392|[4248142268, 4248142269]
425515393|[7494563383, 7494563382, 7494578689, 7494563381, 7494563380, 7494563379, 7494563378, 7494563384, 7494563377, 7494563376, 7494563375, 7494563374, 7494578695, 7494563373, 7494563372, 7494578703, 7494578706, 7494578710, 7494578712, 7494563371, 7494578685, 7494530854, 7494563370, 7494563369, 7494563368, 7494563367, 7494563366, 7494578693, 7494563383, 7494563365, 4248142272, 4248142270, 4248142271]
425515394|[4248142273, 4248142274, 4248142275, 4248142276, 4248142279, 4248142278, 4248142273]
425515395|[4248142277, 4248142278, 4248142279, 4248142282, 4248142281, 4248142280, 4248142277]
425517562|[4248161340, 4248161341, 4248161342, 4248161343, 4248161340]
425517563|[4248161344, 4248161345, 4248161346, 4248161347, 4248161344]
426014932|[4253393866, 4253393867, 4253393868, 4253393869, 4253393870, 4253393871, 4253393872, 4253393873, 4253393874, 4253393875, 4253393876, 4253393877, 4253393878, 4253393879, 4253393880, 4253393881, 4253393882, 4253393883, 4253393884, 4253393885, 4253393886, 4253393887, 4253393888, 4253393989, 4253393990, 4253393991, 4253393992, 4253393993, 4253393994, 4253393866]
426014933|[4253393995, 4253393996, 4253393997, 4253393998, 4253393999, 4253394000, 4253394001, 4253394002, 4253393995]
